variant,layer,election_id,region_id,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass,transfer,donor_slot,recipient_slots,candidate_ballot_recent_base,floor_mode,recipient_weight_mode,protected_floor,before,reservoir,gain,after
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_27,,,,,,,,,,,,,0.02295310160100445,C,A|B,0.0058164519761945,candidate_ballot,prediction_tilted,0.0058164519761945,0.0517226551782034,0.0459062032020089,0.5,0.02876955357719895
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_28,,,,,,,,,,,,,0.018647250499035303,C,A|B,0.0255062904560678,candidate_ballot,prediction_tilted,0.0255062904560678,0.0628007914541384,0.03729450099807061,0.5,0.0441535409551031
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_29,,,,,,,,,,,,,0.028363178063198193,C,A|B,0.0779749988731636,candidate_ballot,prediction_tilted,0.0779749988731636,0.13470135499955999,0.056726356126396385,0.5,0.1063381769363618
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_30,,,,,,,,,,,,,0.028224556893338193,C,A|B,0.0189676131685742,candidate_ballot,prediction_tilted,0.0189676131685742,0.07541672695525059,0.056449113786676386,0.5,0.0471921700619124
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_41,,,,,,,,,,,,,0.01867119897723985,C,A|B,0.0208780312728109,candidate_ballot,prediction_tilted,0.0208780312728109,0.0582204292272906,0.0373423979544797,0.5,0.03954923025005075
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_42,,,,,,,,,,,,,0.033209424080687056,C,A|B,0.0200289187580357,candidate_ballot,prediction_tilted,0.0200289187580357,0.08644776691940981,0.06641884816137411,0.5,0.05323834283872275
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_43,,,,,,,,,,,,,0.03071784056899155,C,A|B,0.0118716878700329,candidate_ballot,prediction_tilted,0.0118716878700329,0.073307369008016,0.0614356811379831,0.5,0.04258952843902445
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_44,,,,,,,,,,,,,0.017928998729429,C,A|B,0.0095463081839152,candidate_ballot,prediction_tilted,0.0095463081839152,0.0454043056427732,0.035857997458858,0.5,0.0274753069133442
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_45,,,,,,,,,,,,,0.052416040516338094,C,A|B,0.0228231814936564,candidate_ballot,prediction_tilted,0.0228231814936564,0.12765526252633258,0.10483208103267619,0.5,0.07523922200999449
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_46,,,,,,,,,,,,,0.061136428319322554,C,A|B,0.0132624825931937,candidate_ballot,prediction_tilted,0.0132624825931937,0.1355353392318388,0.12227285663864511,0.5,0.07439891091251624
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_47,,,,,,,,,,,,,0.007632613209931048,C,A|B,0.0296959172831779,candidate_ballot,prediction_tilted,0.0296959172831779,0.044961143703039996,0.015265226419862096,0.5,0.03732853049310895
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_48,,,,,,,,,,,,,0.027549170136442754,C,A|B,0.0344685791555901,candidate_ballot,prediction_tilted,0.0344685791555901,0.08956691942847561,0.05509834027288551,0.5,0.06201774929203285
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_50,,,,,,,,,,,,,0.07362850488756084,C,A|B,0.0,candidate_ballot,prediction_tilted,0.0,0.14725700977512168,0.14725700977512168,0.5,0.07362850488756084
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_11,,,,,,,,,,,,,0.010432079935460402,C,A|B,0.029384832583875,candidate_ballot,prediction_tilted,0.029384832583875,0.050248992454795804,0.020864159870920804,0.5,0.039816912519335404
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_26,,,,,,,,,,,,,0.003668923005554499,C,A|B,0.0399820977460082,candidate_ballot,prediction_tilted,0.0399820977460082,0.0473199437571172,0.007337846011108998,0.5,0.0436510207515627
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_28,,,,,,,,,,,,,0.0024657396406635515,C,A|B,0.0485003528440327,candidate_ballot,prediction_tilted,0.0485003528440327,0.053431832125359804,0.004931479281327103,0.5,0.05096609248469625
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_30,,,,,,,,,,,,,0.010773520664098798,C,A|B,0.0287620743601844,candidate_ballot,prediction_tilted,0.0287620743601844,0.050309115688382,0.021547041328197597,0.5,0.0395355950242832
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_36,,,,,,,,,,,,,0.004411490023630352,C,A|B,0.0509430370441767,candidate_ballot,prediction_tilted,0.0509430370441767,0.059766017091437404,0.008822980047260703,0.5,0.05535452706780705
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_41,,,,,,,,,,,,,0.004303920428435203,C,A|B,0.0359763522960836,candidate_ballot,prediction_tilted,0.0359763522960836,0.044584193152954005,0.008607840856870407,0.5,0.0402802727245188
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_42,,,,,,,,,,,,,0.0079485548185134,C,A|B,0.0308172356117518,candidate_ballot,prediction_tilted,0.0308172356117518,0.0467143452487786,0.0158971096370268,0.5,0.0387657904302652
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_43,,,,,,,,,,,,,0.006387971140684848,C,A|B,0.0345580698080987,candidate_ballot,prediction_tilted,0.0345580698080987,0.0473340120894684,0.012775942281369697,0.5,0.040946040948783555
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_44,,,,,,,,,,,,,0.00804451076529375,C,A|B,0.0309340683403439,candidate_ballot,prediction_tilted,0.0309340683403439,0.0470230898709314,0.0160890215305875,0.5,0.03897857910563765
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_45,,,,,,,,,,,,,0.013223773852449102,C,A|B,0.0459485902537228,candidate_ballot,prediction_tilted,0.0459485902537228,0.072396137958621,0.026447547704898204,0.5,0.059172364106171896
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_46,,,,,,,,,,,,,0.006249755501632502,C,A|B,0.0592373366011094,candidate_ballot,prediction_tilted,0.0592373366011094,0.0717368476043744,0.012499511003265004,0.5,0.0654870921027419
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_47,,,,,,,,,,,,,0.0005193415424285981,C,A|B,0.0343795636905044,candidate_ballot,prediction_tilted,0.0343795636905044,0.035418246775361595,0.0010386830848571962,0.5,0.034898905232933
strong_0.50__rupture_1__weak_0.50__floor_candidate_ballot__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_50,,,,,,,,,,,,,0.011649671043853602,C,A|B,0.0503767176193264,candidate_ballot,prediction_tilted,0.0503767176193264,0.0736760597070336,0.023299342087707203,0.5,0.06202638866318
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_11,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.224727422604459,-0.0,0.01,0.224727422604459,0.11575376295856316,0.007243973746374882,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_26,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1230144019232013,-0.0,0.01,0.1230144019232013,0.06769999442714049,0.004236726044366161,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_27,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0533297784427378,-0.0,0.01,0.0533297784427378,0.036548243373766096,0.002287221673911859,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_28,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1882964963574757,-0.0,0.01,0.1882964963574757,0.1253482410577939,0.007844404744768224,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_29,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5063986688693,-0.0,0.01,0.5063986688693,0.24746182449968468,0.015486381730393087,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_30,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1749885957265136,-0.0,0.01,0.1749885957265136,0.1550161062926277,0.009701046216968634,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_31,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0922216716368157,-0.0,0.01,0.0922216716368157,0.0762003677779345,0.004768686991584605,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_41,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1969781637048186,-0.0,0.01,0.1969781637048186,0.12484403173333555,0.007812850875453744,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_42,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1620964538589391,-0.0,0.01,0.1620964538589391,0.0926504884460915,0.005798150217652563,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_43,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1871115693451475,-0.0,0.01,0.1871115693451475,0.1250937284019757,0.007828477115724083,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_44,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1339414116449834,-0.0,0.01,0.1339414116449834,0.1803984259604589,0.01128949442458055,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_45,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5050615589935803,-0.0,0.01,0.5050615589935803,0.2489963619554737,0.015582414453290776,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_46,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5115021109033597,-0.0,0.01,0.5115021109033597,0.2436089090943725,0.015245262847259446,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_47,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0689035077128128,-0.0,0.01,0.0689035077128128,0.03689871266594581,0.0023091543548595123,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_48,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0994668855013218,-0.0,0.01,0.0994668855013218,0.0644903902204684,0.004035866149921866,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_50,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0,-0.0,0.01,0.0,0.2696919174747736,0.016877560779567178,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_11,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2981507946412702,0.8660254037844386,0.01,0.03994463232341294,0.278981980736011,0.017554062377792057,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_26,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3539560494922693,0.8660254037844386,0.01,0.047421118808782046,0.34186982856956366,0.021511082113485624,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_27,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.4618834178563183,0.8660254037844386,0.01,0.06188064440596367,0.4355892243398713,0.027408079887394556,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_28,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2930148075897038,0.8660254037844386,0.01,0.03925654053201098,0.2833909071619301,0.01783148018554974,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_29,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0341806016229801,0.8660254037844386,0.01,0.01,0.045169858892708296,0.002842171091146451,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_30,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2396170369219419,0.8660254037844386,0.01,0.032102595767986436,0.23660045087585338,0.014887338108114405,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_31,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3553353097157836,0.8660254037844386,0.01,0.04760590464030356,0.33924533516110666,0.02134594413260021,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_36,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.1724331995485346,0.8660254037844386,0.01,0.023101668283672248,0.20784226494522595,0.01307781984329117,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_41,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2904867750077805,0.8660254037844386,0.01,0.038917848387628025,0.28147637098044914,0.01771101402689106,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_42,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3376440484133232,0.8660254037844386,0.01,0.04523572505076244,0.32486433012568816,0.020441064689200043,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_43,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2911638514975106,0.8660254037844386,0.01,0.03900855943694667,0.282309527506691,0.017763437776960975,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_44,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2550776099850012,0.8660254037844386,0.01,0.03417391980137099,0.2518736676707936,0.01584835716612167,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_45,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0682483484546126,0.8660254037844386,0.01,0.01,0.0835712825862142,0.005258459717148064,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_46,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0438553923470368,0.8660254037844386,0.01,0.01,0.0540606403515208,0.0034015955095392423,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_47,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.4863134552896404,0.8660254037844386,0.01,0.06515364880662404,0.4571941982536088,0.028767504817821126,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_48,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3752628188705947,0.8660254037844386,0.01,0.05027568463290128,0.359771080555815,0.022637462007908206,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,strong_incumbent_veto,pres_2017,sido_50,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2397495310485979,0.8660254037844386,0.01,0.032120346615106106,0.2532836546023457,0.015937076152498633,,,,,,,,,,
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_11,,,,,,,,,,,,,0.025312926053931,C,A,0.0172553182802303,theoretical,affinity_only,0.01,0.060625852107862005,0.050625852107862,0.5,0.03531292605393101
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_26,,,,,,,,,,,,,0.048325769394412,C,A,0.039818482004606,theoretical,affinity_only,0.01,0.106651538788824,0.096651538788824,0.5,0.058325769394411996
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_27,,,,,,,,,,,,,0.0208613275891017,C,A,0.0058164519761945,theoretical,affinity_only,0.01,0.0517226551782034,0.0417226551782034,0.5,0.030861327589101702
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_28,,,,,,,,,,,,,0.0264003957270692,C,A,0.0255062904560678,theoretical,affinity_only,0.01,0.0628007914541384,0.0528007914541384,0.5,0.0364003957270692
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_29,,,,,,,,,,,,,0.062350677499779995,C,A,0.0779749988731636,theoretical,affinity_only,0.01,0.13470135499955999,0.12470135499955999,0.5,0.07235067749978
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_30,,,,,,,,,,,,,0.0327083634776253,C,A,0.0189676131685742,theoretical,affinity_only,0.01,0.07541672695525059,0.0654167269552506,0.5,0.04270836347762529
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_31,,,,,,,,,,,,,0.1227008152349797,C,A,0.3115852121639049,theoretical,affinity_only,0.01,0.2554016304699594,0.2454016304699594,0.5,0.1327008152349797
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_41,,,,,,,,,,,,,0.0241102146136453,C,A,0.0208780312728109,theoretical,affinity_only,0.01,0.0582204292272906,0.0482204292272906,0.5,0.0341102146136453
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_42,,,,,,,,,,,,,0.038223883459704906,C,A,0.0200289187580357,theoretical,affinity_only,0.01,0.08644776691940981,0.07644776691940981,0.5,0.0482238834597049
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_43,,,,,,,,,,,,,0.031653684504008,C,A,0.0118716878700329,theoretical,affinity_only,0.01,0.073307369008016,0.063307369008016,0.5,0.041653684504008
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_44,,,,,,,,,,,,,0.0177021528213866,C,A,0.0095463081839152,theoretical,affinity_only,0.01,0.0454043056427732,0.0354043056427732,0.5,0.027702152821386602
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_45,,,,,,,,,,,,,0.05882763126316629,C,A,0.0228231814936564,theoretical,affinity_only,0.01,0.12765526252633258,0.11765526252633259,0.5,0.0688276312631663
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_46,,,,,,,,,,,,,0.0627676696159194,C,A,0.0132624825931937,theoretical,affinity_only,0.01,0.1355353392318388,0.1255353392318388,0.5,0.0727676696159194
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_47,,,,,,,,,,,,,0.017480571851519997,C,A,0.0296959172831779,theoretical,affinity_only,0.01,0.044961143703039996,0.034961143703039994,0.5,0.02748057185152
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_48,,,,,,,,,,,,,0.03978345971423781,C,A,0.0344685791555901,theoretical,affinity_only,0.01,0.08956691942847561,0.07956691942847562,0.5,0.0497834597142378
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2002,sido_50,,,,,,,,,,,,,0.06862850488756084,C,A,0.0,theoretical,affinity_only,0.01,0.14725700977512168,0.13725700977512167,0.5,0.07862850488756085
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_11,,,,,,,,,,,,,0.0201244962273979,C,B,0.029384832583875,theoretical,affinity_only,0.01,0.050248992454795804,0.0402489924547958,0.5,0.030124496227397903
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_26,,,,,,,,,,,,,0.0186599718785586,C,B,0.0399820977460082,theoretical,affinity_only,0.01,0.0473199437571172,0.0373199437571172,0.5,0.0286599718785586
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_27,,,,,,,,,,,,,0.012936492498500998,C,B,0.0389354436816256,theoretical,affinity_only,0.01,0.035872984997002,0.025872984997001996,0.5,0.022936492498501
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_28,,,,,,,,,,,,,0.0217159160626799,C,B,0.0485003528440327,theoretical,affinity_only,0.01,0.053431832125359804,0.0434318321253598,0.5,0.0317159160626799
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_29,,,,,,,,,,,,,0.0373448252333252,C,B,0.0876883018010707,theoretical,affinity_only,0.01,0.08468965046665039,0.0746896504666504,0.5,0.04734482523332519
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_30,,,,,,,,,,,,,0.020154557844191,C,B,0.0287620743601844,theoretical,affinity_only,0.01,0.050309115688382,0.040309115688382,0.5,0.030154557844191
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_31,,,,,,,,,,,,,0.0461215494330516,C,B,0.176134143020495,theoretical,affinity_only,0.01,0.1022430988661032,0.0922430988661032,0.5,0.056121549433051594
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_36,,,,,,,,,,,,,0.0248830085457187,C,B,0.0509430370441767,theoretical,affinity_only,0.01,0.059766017091437404,0.0497660170914374,0.5,0.0348830085457187
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_41,,,,,,,,,,,,,0.017292096576477,C,B,0.0359763522960836,theoretical,affinity_only,0.01,0.044584193152954005,0.034584193152954,0.5,0.027292096576477003
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_42,,,,,,,,,,,,,0.0183571726243893,C,B,0.0308172356117518,theoretical,affinity_only,0.01,0.0467143452487786,0.0367143452487786,0.5,0.0283571726243893
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_43,,,,,,,,,,,,,0.0186670060447342,C,B,0.0345580698080987,theoretical,affinity_only,0.01,0.0473340120894684,0.0373340120894684,0.5,0.0286670060447342
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_44,,,,,,,,,,,,,0.0185115449354657,C,B,0.0309340683403439,theoretical,affinity_only,0.01,0.0470230898709314,0.0370230898709314,0.5,0.0285115449354657
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_45,,,,,,,,,,,,,0.0311980689793105,C,B,0.0459485902537228,theoretical,affinity_only,0.01,0.072396137958621,0.062396137958621,0.5,0.0411980689793105
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_46,,,,,,,,,,,,,0.0308684238021872,C,B,0.0592373366011094,theoretical,affinity_only,0.01,0.0717368476043744,0.0617368476043744,0.5,0.040868423802187206
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_47,,,,,,,,,,,,,0.012709123387680796,C,B,0.0343795636905044,theoretical,affinity_only,0.01,0.035418246775361595,0.025418246775361593,0.5,0.0227091233876808
strong_0.50__rupture_1__weak_0.50__floor_theoretical__recipient_affinity_only,weak_same_lane_refusal,pres_2022,sido_48,,,,,,,,,,,,,0.0262275269035888,C,B,0.0766151338961869,theoretical,affinity_only,0.01,0.0624550538071776,0.0524550538071776,0.5,0.0362275269035888
